Timestamp,User_ID,Sparse_Live_Bottom,Dense_Live_Bottom,Flat_Sand,Rippled_Sand
2026-01-29 12:23:50,122350,0,0,0,0
2026-01-29 12:25:31,122531,0,0,0,0
2026-01-29 12:35:12,123512,0,0,0,0
2026-01-29 12:37:07,123707,0,0,0,0
2026-01-29 12:38:52,123852,0,0,0,0
2026-01-29 12:56:57,125657,0,0,0,0
2026-01-29 13:10:01,131001,0,0,0,0
2026-01-29 13:21:58,132158,0,0,0,0
2026-01-29 13:23:58,132358,0,0,0,0
2026-01-29 13:27:47,132747,0,0,0,0
